page,ink_ratio,edge_density,symmetry_score,tile_var_mean,tile_var_std,empty_fraction,max_empty,margin_activity,loop_intensity,cluster_intensity,mirror_intensity,gap_intensity,margin_break_intensity
130,0.5989873837981408,0.25,0.11258356273174286,0.2305898517370224,0.038604170083999634,0.025510204081632654,0.0049800796812749,0.9904382470119522,0.5525617331266404,0.21446761157777575,0.5562917813658714,0.02909281242377429,1.0
131,0.5942515651678998,0.24939053310567255,0.12431306391954422,0.24564020335674286,0.04789377748966217,0.015306122448979591,0.0049800796812749,0.9252380952380952,0.5793171592502571,0.2660765416092343,0.5621565319597721,0.02143975119928449,1.0
132,0.5998814266742554,0.24998814266742553,0.2238670140504837,0.2267691045999527,0.04685356840491295,0.01020408163265306,0.0049800796812749,0.9818061088977423,0.5456778667469989,0.26029760224951637,0.6119335070252419,0.017613220587039596,1.0
133,0.5994616771011193,0.25,0.06560694426298141,0.2251017689704895,0.05810218304395676,0.025510204081632654,0.0049800796812749,0.9702523240371846,0.5426831841468811,0.32278990579975975,0.5328034721314907,0.02909281242377429,1.0
134,0.5962981407702523,0.24955416429520016,0.0574134923517704,0.21012751758098602,0.06032456085085869,0.030612244897959183,0.0049800796812749,0.9692063492063492,0.5154843220081349,0.33513644917143715,0.5287067461758852,0.032919343036019184,1.0
135,0.5990751280591918,0.24933598937583,0.187605619430542,0.21961045265197754,0.05613478273153305,0.015306122448979591,0.0049800796812749,0.9873837981407703,0.5324336089302661,0.3118599040640725,0.593802809715271,0.02143975119928449,1.0
136,0.5996798520204895,0.24994308480364258,0.0441913940012455,0.2124369889497757,0.054689668118953705,0.030612244897959183,0.0049800796812749,0.9787516600265604,0.5198552767515997,0.3038314895497428,0.5220956970006227,0.032919343036019184,1.0
137,0.599293302978562,0.24992411307152343,0.18023060262203217,0.22299861907958984,0.03414293751120567,0.00510204081632653,0.0049800796812749,0.9831341301460823,0.5388557765325996,0.18968298617336485,0.5901153013110161,0.013786689974794698,1.0
138,0.5991676152532727,0.24994071333712767,0.1989242136478424,0.21076780557632446,0.06374108046293259,0.030612244897959183,0.0049800796812749,0.9764940239043824,0.5168494423728043,0.35411711368295884,0.5994621068239212,0.032919343036019184,1.0
139,0.5990229557958642,0.24999762853348512,0.09544610977172852,0.2157686948776245,0.0760345384478569,0.01020408163265306,0.0049800796812749,0.9524568393094289,0.525882346473141,0.4224141024880939,0.5477230548858643,0.017613220587039596,1.0
140,0.596682318345665,0.24999051413394044,0.12264249473810196,0.1907673329114914,0.05815644562244415,0.03571428571428571,0.0049800796812749,0.9926958831341302,0.4808759820143518,0.3230913645691342,0.561321247369051,0.03674587364826409,1.0
141,0.5988190096755834,0.24958025042686396,0.22428524494171143,0.19289346039295197,0.05713273584842682,0.02040816326530612,0.0049800796812749,0.9879150066401062,0.4844773664420887,0.3174040880468157,0.6121426224708557,0.025266281811529394,1.0
142,0.5978775374691709,0.24996205653576173,0.19031740725040436,0.20179127156734467,0.07114800065755844,0.02040816326530612,0.0049800796812749,0.9682602921646747,0.5007034199158894,0.39526667031976914,0.5951587036252022,0.025266281811529394,1.0
143,0.5995209637639917,0.24999288560045532,0.1484740674495697,0.2011900395154953,0.061930324882268906,0.02040816326530612,0.0049800796812749,0.9626826029216468,0.49963815820814195,0.3440573604570495,0.5742370337247849,0.025266281811529394,1.0
144,0.5998150256118384,0.2497699677480554,0.17112471163272858,0.21219390630722046,0.07127980142831802,0.03571428571428571,0.0049800796812749,0.9893758300132802,0.5193225136144273,0.39599889682398903,0.5855623558163643,0.03674587364826409,1.0
145,0.598321001707456,0.2499715424018213,0.022083528339862823,0.1956358700990677,0.06904104351997375,0.030612244897959183,0.004897078353253652,0.9662698412698413,0.48962891449932355,0.3835613528887431,0.5110417641699314,0.03275334037997669,1.0
146,0.5992055587175109,0.25,0.15860779583454132,0.228241428732872,0.06025686860084534,0.015306122448979591,0.0049800796812749,0.8717131474103585,0.5483345717191697,0.3347603811158074,0.5793038979172707,0.02143975119928449,1.0
147,0.5996371656232214,0.2499952570669702,0.2183295041322708,0.22606725990772247,0.06743133068084717,0.015306122448979591,0.0049800796812749,0.9833997343957503,0.5444184592207341,0.3746185037824843,0.6091647520661354,0.02143975119928449,1.0
148,0.5995019920318725,0.2499952570669702,0.18249249458312988,0.2048644870519638,0.06573110818862915,0.030612244897959183,0.0049800796812749,0.9949535192563081,0.5062534680803685,0.365172823270162,0.5912462472915649,0.032919343036019184,1.0
149,0.5981692278505027,0.25,0.23251590132713318,0.22897784411907196,0.03706171736121178,0.01020408163265306,0.0049800796812749,0.9811420982735723,0.5496601194143296,0.20589842978450987,0.6162579506635666,0.017613220587039596,1.0
150,0.5999810282678809,0.24999051413394044,0.1530497670173645,0.22207646071910858,0.06257885694503784,0.030612244897959183,0.0049800796812749,0.9378486055776892,0.5372324120680627,0.34766031636132133,0.5765248835086823,0.032919343036019184,1.0
151,0.599824511477898,0.24999051413394044,0.20671726763248444,0.22110331058502197,0.036071743816137314,0.0,0.0,0.949535192563081,0.5354807418267068,0.20039857675631842,0.6033586338162422,0.0,1.0
152,0.599957313602732,0.24999762853348512,0.10996584594249725,0.23389685153961182,0.07513508945703506,0.04081632653061224,0.0049800796812749,0.9743691899070385,0.5585130284647182,0.4174171636501948,0.5549829229712486,0.04057240426050898,1.0
153,0.5997462530829065,0.24885458167330676,0.2897786796092987,0.23341967165470123,0.07956218719482422,0.02040816326530612,0.0049800796812749,0.9949206349206349,0.5570254288987809,0.4420121510823568,0.6448893398046494,0.025266281811529394,1.0
154,0.599957313602732,0.2494403339024853,0.19337409734725952,0.223890021443367,0.07023484259843826,0.04591836734693878,0.0049800796812749,0.9863213811420982,0.5401942222444276,0.3901935699913237,0.5966870486736298,0.044398934872753884,1.0
155,0.5996940808195789,0.24999762853348512,0.10780273377895355,0.2225998044013977,0.066824771463871,0.025510204081632654,0.0049800796812749,0.9936507936507937,0.5381783436159326,0.3712487303548389,0.5539013668894768,0.02909281242377429,1.0
156,0.5985036046291027,0.24999288560045532,0.030021267011761665,0.21862763166427612,0.06555038690567017,0.02040816326530612,0.0049800796812749,0.9264276228419654,0.5310258240759475,0.36416881614261204,0.5150106335058808,0.025266281811529394,1.0
157,0.5999810282678809,0.2498387402769873,0.04337193816900253,0.20523619651794434,0.052492834627628326,0.01020408163265306,0.0049800796812749,0.9674603174603175,0.5068364608846428,0.2916268590423796,0.5216859690845013,0.017613220587039596,1.0
158,0.5998980269398596,0.2499027698728894,0.06520287692546844,0.21435825526714325,0.05469639599323273,0.01020408163265306,0.0049800796812749,0.9903054448871182,0.523291382910947,0.3038688666290707,0.5326014384627342,0.017613220587039596,1.0
159,0.5974151014987669,0.24987905520774048,0.13778305053710938,0.23385441303253174,0.05864735320210457,0.015306122448979591,0.0049800796812749,0.996031746031746,0.5583714238228144,0.32581862890058094,0.5688915252685547,0.02143975119928449,1.0
160,0.5997201669512426,0.24995494213621702,0.13351242244243622,0.18593937158584595,0.043942034244537354,0.015306122448979591,0.0049800796812749,0.9852380952380952,0.47216608702944207,0.24412241246965197,0.5667562112212181,0.02143975119928449,1.0
161,0.5999264845380383,0.24994308480364258,0.18090246617794037,0.1684790402650833,0.047961365431547165,0.0,0.0,0.991984126984127,0.44073096911915344,0.26645203017526203,0.5904512330889702,0.0,1.0
162,0.5996822234870044,0.24965850882185545,0.02398327738046646,0.1722469925880432,0.04990383982658386,0.01020408163265306,0.0049800796812749,0.9903174603174603,0.44735676651049827,0.27724355459213257,0.5119916386902332,0.017613220587039596,1.0
163,0.5998155929038282,0.24997899159663867,0.13184385001659393,0.17186075448989868,0.04794301837682724,0.01020408163265306,0.005042016806722689,0.984920634920635,0.44683780345996893,0.2663501020934847,0.565921925008297,0.017737094837935174,1.0
164,0.5992553688141924,0.2499906629318394,0.13868272304534912,0.1621265560388565,0.05363500490784645,0.025510204081632654,0.005042016806722689,0.9620915032679739,0.42932266548245335,0.29797224948803586,0.5693413615226746,0.029216686674669867,1.0
165,0.5991223155929039,0.2473062558356676,-0.005015292204916477,0.1569971889257431,0.04500211402773857,0.01020408163265306,0.005042016806722689,0.9864285714285714,0.4186133807759548,0.25001174459854764,0.49749235389754176,0.017737094837935174,1.0
166,0.5981535947712419,0.2499953314659197,0.19546854496002197,0.15272657573223114,0.043451372534036636,0.025510204081632654,0.005042016806722689,0.9511111111111111,0.41240526862427196,0.24139651407798132,0.597734272480011,0.029216686674669867,1.0
167,0.5996125116713352,0.24971288515406162,0.09974145889282227,0.16137497127056122,0.050433188676834106,0.00510204081632653,0.005042016806722689,0.9416666666666667,0.42781703512174407,0.28018438153796726,0.5498707294464111,0.013910564225690276,1.0
168,0.5996171802054155,0.24801120448179273,0.08301518112421036,0.18020258843898773,0.027328098192811012,0.02040816326530612,0.005042016806722689,0.933968253968254,0.4607708216551639,0.15182276773783895,0.5415075905621052,0.025390156062424972,1.0
169,0.5991596638655462,0.2498062558356676,0.2904367744922638,0.170850470662117,0.045713212341070175,0.025510204081632654,0.005042016806722689,0.9810457516339869,0.4449242879014278,0.25396229078372323,0.6452183872461319,0.029216686674669867,1.0
170,0.5982563025210084,0.24948412698412697,0.24241432547569275,0.17388971149921417,0.0484071783721447,0.03571428571428571,0.005042016806722689,0.973015873015873,0.45021775053985535,0.26892876873413724,0.6212071627378464,0.036869747899159665,1.0
171,0.5995471521942111,0.24787114845938377,0.1394651085138321,0.1622515618801117,0.03398328274488449,0.04591836734693878,0.005042016806722689,0.9773809523809524,0.42838194303686217,0.1887960152493583,0.569732554256916,0.04452280912364946,1.0
172,0.5995448179271708,0.24822128851540617,0.2551024556159973,0.17778801918029785,0.03459376469254494,0.025510204081632654,0.005042016806722689,0.9504575163398693,0.45654014320800956,0.19218758162524965,0.6275512278079987,0.029216686674669867,1.0
173,0.5775957049486461,0.24766339869281045,0.20603559911251068,0.16021277010440826,0.03887341916561127,0.030612244897959183,0.005042016806722689,0.9318954248366013,0.42459785546898066,0.2159634398089515,0.6030177995562553,0.03304321728691476,1.0
174,0.5994047619047619,0.24972689075630253,0.17774467170238495,0.17044322192668915,0.04720170795917511,0.030612244897959183,0.005042016806722689,0.990718954248366,0.4441475893840069,0.2622317108843062,0.5888723358511925,0.03304321728691476,1.0
175,0.5996300512236767,0.24987668374122557,0.30837273597717285,0.16156451404094696,0.03848880156874657,0.04081632653061224,0.0049800796812749,0.9923809523809524,0.4282483013313786,0.21382667538192537,0.6541863679885864,0.04057240426050898,1.0
176,0.5997604818819958,0.24985296907607665,0.18218378722667694,0.17186611890792847,0.04066266492009163,0.030612244897959183,0.0049800796812749,0.9670634920634921,0.4467781470261134,0.22590369400050905,0.5910918936133385,0.032919343036019184,1.0
177,0.5997035666856384,0.24995731360273193,0.13166256248950958,0.17651589214801788,0.046527307480573654,0.03571428571428571,0.0049800796812749,0.9262698412698412,0.4552051283479348,0.2584850415587425,0.5658312812447548,0.03674587364826409,1.0
178,0.5937796433314362,0.24939053310567255,0.08887789398431778,0.17456944286823273,0.045160554349422455,0.030612244897959183,0.0049800796812749,0.9836653386454183,0.45138979037093885,0.2508919686079025,0.5444389469921589,0.032919343036019184,1.0
179,0.5992340163156896,0.2474269588313413,0.316646546125412,0.16677241027355194,0.04794185236096382,0.025510204081632654,0.0049800796812749,0.9661111111111111,0.4362751658496312,0.2663436242275768,0.658323273062706,0.02909281242377429,1.0
180,0.5993929045721874,0.249933598937583,0.14547884464263916,0.1724315881729126,0.04766730219125748,0.03571428571428571,0.0049800796812749,0.9503968253968254,0.4478403381269134,0.264818345506986,0.5727394223213196,0.03674587364826409,1.0
181,0.5990964712578258,0.24999762853348512,0.2213568389415741,0.16835159063339233,0.04101085662841797,0.030612244897959183,0.0049800796812749,0.9786507936507937,0.440531558833523,0.22783809238009983,0.610678419470787,0.032919343036019184,1.0
182,0.5988522102067919,0.25,0.19958297908306122,0.1792284995317459,0.04778871685266495,0.025510204081632654,0.0049800796812749,0.9593650793650793,0.46011129915714266,0.26549287140369415,0.5997914895415306,0.02909281242377429,1.0
183,0.5870517928286852,0.2486126920887877,0.021356936544179916,0.16770672798156738,0.05055050924420357,0.030612244897959183,0.0049800796812749,0.9272244355909695,0.4386090910156546,0.28083616246779763,0.51067846827209,0.032919343036019184,1.0
184,0.5934096945551128,0.24975811041548093,0.14275403320789337,0.17169056832790375,0.04331596940755844,0.03571428571428571,0.0049800796812749,0.9745019920318725,0.4464099837187413,0.2406442744864358,0.5713770166039467,0.03674587364826409,1.0
185,0.5986885790172642,0.2495091064314172,0.2221934050321579,0.16838796436786652,0.044993091374635696,0.030612244897959183,0.0049800796812749,0.9767460317460317,0.4403283443994392,0.2499616187479761,0.611096702516079,0.032919343036019184,1.0
186,0.5996727376209448,0.2482901726427623,0.09913408011198044,0.17061124742031097,0.04593558609485626,0.025510204081632654,0.0049800796812749,0.9697619047619047,0.44365984031007905,0.25519770052697927,0.5495670400559902,0.02909281242377429,1.0
187,0.5986411496869665,0.2499644280022766,0.2215539664030075,0.17358122766017914,0.05445774272084236,0.04081632653061224,0.0049800796812749,0.9603968253968254,0.4499266451895746,0.3025430151157909,0.6107769832015038,0.04057240426050898,1.0
188,0.599248245114779,0.24888778220451527,0.1731574982404709,0.1821567267179489,0.0472370870411396,0.05612244897959184,0.0049800796812749,0.9567065073041169,0.46477038830479145,0.26242826133966446,0.5865787491202354,0.052051996097243675,1.0
189,0.5989186112692089,0.24978656801365964,0.20505933463573456,0.1801568865776062,0.04821271821856499,0.03571428571428571,0.0049800796812749,0.9618253968253968,0.46166500824720397,0.2678484345475833,0.6025296673178673,0.03674587364826409,1.0
190,0.5987478656801366,0.2499027698728894,0.11539189517498016,0.16744719445705414,0.046540141105651855,0.030612244897959183,0.0049800796812749,0.9175298804780877,0.43885147345278663,0.25855633947584367,0.5576959475874901,0.032919343036019184,1.0
191,0.598029311326124,0.24952096376399166,0.10684382170438766,0.1744861602783203,0.04287050664424896,0.030612244897959183,0.0049800796812749,0.9536520584329349,0.451311618571172,0.2381694813569387,0.5534219108521938,0.032919343036019184,1.0
192,0.5997936824132043,0.24952096376399166,0.15787222981452942,0.1706511527299881,0.05376496911048889,0.030612244897959183,0.0049800796812749,0.9443559096945551,0.444408604984174,0.29869427283604943,0.5789361149072647,0.032919343036019184,1.0
193,0.5981383987858091,0.24995257066970214,0.025434765964746475,0.17596030235290527,0.05195369943976402,0.025510204081632654,0.0049800796812749,0.9770252324037184,0.4542024581035657,0.2886316635542446,0.5127173829823732,0.02909281242377429,1.0
194,0.5991059571238854,0.24864352115348132,0.08935942500829697,0.1754264086484909,0.04735235869884491,0.030612244897959183,0.0049800796812749,0.8841965471447543,0.45252147220169836,0.26306865943802726,0.5446797125041485,0.032919343036019184,1.0
195,0.5991913299184215,0.24902769872889394,0.06600237637758255,0.18715620040893555,0.04987313598394394,0.01020408163265306,0.0049800796812749,0.8900398406374502,0.4738463950369757,0.27707297768857747,0.5330011881887913,0.017613220587039596,1.0
196,0.5999430848036426,0.2499003984063745,0.09239015728235245,0.17803676426410675,0.04370934143662453,0.01020408163265306,0.0049800796812749,0.924047619047619,0.45791139479889814,0.24282967464791405,0.5461950786411762,0.017613220587039596,1.0
197,0.5948847467273762,0.24873600834756213,-0.051932405680418015,0.15632851421833038,0.03835321590304375,0.015306122448979591,0.004897078353253652,0.8742363877822045,0.41819613018415386,0.21307342168357638,0.474033797159791,0.021273748543241995,1.0
198,0.5984134889015367,0.24987668374122557,0.12360110133886337,0.15902253985404968,0.03499537706375122,0.02040816326530612,0.0049800796812749,0.988015873015873,0.42367274779496356,0.19441876146528456,0.5618005506694317,0.025266281811529394,1.0
199,0.5984988616960728,0.24845854676531967,0.07022849470376968,0.1955360621213913,0.04009038954973221,0.030612244897959183,0.0049800796812749,0.9191235059760956,0.4886171125394302,0.22272438638740116,0.5351142473518848,0.032919343036019184,1.0
200,0.5790884082716752,0.24999762853348512,0.19606417417526245,0.16810794174671173,0.025922581553459167,0.030612244897959183,0.0049800796812749,0.9957142857142857,0.440092990837498,0.14401434196366206,0.5980320870876312,0.032919343036019184,1.0
201,0.5999644280022766,0.24978893948017453,0.1773480325937271,0.1735130399465561,0.05484481528401375,0.030612244897959183,0.0049800796812749,0.9654714475431607,0.449707388617897,0.30469341824452084,0.5886740162968636,0.032919343036019184,1.0
202,0.599978656801366,0.249800796812749,0.23269100487232208,0.15506450831890106,0.038881100714206696,0.01020408163265306,0.0049800796812749,0.976031746031746,0.4165065532210339,0.2160061150789261,0.616345502436161,0.017613220587039596,1.0
203,0.5997936824132043,0.24990514133940428,0.09917823225259781,0.16882836818695068,0.03711555898189545,0.03571428571428571,0.0049800796812749,0.9411686586985392,0.4413388904731836,0.20619754989941916,0.5495891161262989,0.03674587364826409,1.0
204,0.598693321950294,0.2497723392145703,0.16594436764717102,0.1762170046567917,0.04140771925449371,0.030612244897959183,0.0049800796812749,0.9557768924302789,0.45456539495023873,0.23004288474718732,0.5829721838235855,0.032919343036019184,1.0
205,0.5948088597988996,0.24997391386833617,0.11826596409082413,0.16192586719989777,0.04772213101387024,0.03571428571428571,0.0049800796812749,0.9274900398406375,0.4289522135874009,0.2651229500770569,0.5591329820454121,0.03674587364826409,1.0
206,0.5902485296907608,0.24687915006640107,0.22377550601959229,0.17420847713947296,0.026600083336234093,0.03571428571428571,0.0049800796812749,0.9072222222222223,0.44935879138757195,0.14777824075685608,0.6118877530097961,0.03674587364826409,1.0
207,0.5997936824132043,0.24998814266742553,0.23031297326087952,0.16941671073436737,0.043161503970623016,0.061224489795918366,0.0049800796812749,0.9423638778220451,0.44244355778894534,0.23978613317012787,0.6151564866304398,0.05587852670948857,1.0
208,0.5934025801555682,0.24971779548472775,0.11426535993814468,0.15522076189517975,0.039319563657045364,0.03571428571428571,0.0049800796812749,0.9189907038512616,0.4167421589279238,0.2184420203169187,0.5571326799690723,0.03674587364826409,1.0
209,0.5995968506924683,0.24994071333712767,0.32742464542388916,0.1521245539188385,0.04411712661385536,0.03571428571428571,0.0049800796812749,0.9185922974767596,0.4112915893893295,0.24509514785475203,0.6637123227119446,0.03674587364826409,1.0
210,0.5998980269398596,0.24700958072472018,0.4438849985599518,0.1501896232366562,0.04109020531177521,0.04591836734693878,0.0049800796812749,0.7630810092961487,0.40619659122457724,0.22827891839875117,0.7219424992799759,0.044398934872753884,1.0
211,0.5998766837412256,0.249667994687915,0.34176987409591675,0.1322222501039505,0.03542858734726906,0.0663265306122449,0.0049800796812749,0.8897742363877822,0.3753174472654642,0.19682548526260588,0.6708849370479584,0.05970505732173347,1.0
212,0.5999928856004553,0.24988854107380004,0.4663591980934143,0.12336388975381851,0.03611097112298012,0.07142857142857142,0.0049800796812749,0.7159362549800797,0.3594936991474633,0.20061650623877844,0.7331795990467072,0.06353158793397837,1.0
213,0.6,0.24939290457218743,0.4979932904243469,0.14219467341899872,0.038493186235427856,0.061224489795918366,0.004897078353253652,0.7115873015873015,0.3931165096689008,0.21385103464126587,0.7489966452121735,0.05571252405344607,1.0
214,0.5909860557768924,0.24967985202048948,0.4971467852592468,0.08296569436788559,0.05824112147092819,0.1989795918367347,0.004897078353253652,0.8435590969455511,0.28666216847346326,0.32356178594960106,0.7485733926296234,0.1590288505840583,1.0
215,0.5998428677958879,0.24841536167039524,0.12305369228124619,0.13768525421619415,0.015528750605881214,0.0,0.0,0.8840130786439512,0.3844619065078669,0.08627083669934008,0.5615268461406231,0.0,1.0
216,0.5988521932070319,0.2499978665301246,0.012873440980911255,0.10329455137252808,0.040638670325279236,0.00510204081632653,0.0049923195084485405,0.9977598566308243,0.32342901906211907,0.22577039069599578,0.5064367204904556,0.01381116962914198,1.0
217,0.5984856442577031,0.24077599789915966,-0.02705349586904049,0.10889407247304916,0.04090084508061409,0.0,0.0,0.9983915441176471,0.3284361292960263,0.22722691711452273,0.48647325206547976,0.0,1.0
